"gene_id"
"ENSG00000202350"
"ENSG00000199224"
"ENSG00000275704"
"ENSG00000199200"
"ENSG00000227981"
"ENSG00000222890"
"ENSG00000279937"
"ENSG00000252200"
"ENSG00000226580"
"ENSG00000238124"
"ENSG00000229546"
"ENSG00000219095"
"ENSG00000201805"
"ENSG00000281472"
"ENSG00000206714"
"ENSG00000199627"
"ENSG00000238456"
"ENSG00000255660"
"ENSG00000273872"
"ENSG00000252863"
"ENSG00000239099"
"ENSG00000232646"
"ENSG00000280637"
"ENSG00000252621"
"ENSG00000212269"
"ENSG00000223437"
"ENSG00000199700"
"ENSG00000199301"
"ENSG00000252593"
"ENSG00000199364"
"ENSG00000223138"
"ENSG00000252273"
"ENSG00000238884"
"ENSG00000253122"
"ENSG00000221446"
"ENSG00000200267"
"ENSG00000252662"
"ENSG00000252710"
"ENSG00000200327"
"ENSG00000224279"
"ENSG00000206899"
"ENSG00000202285"
"ENSG00000240960"
"ENSG00000276079"
"ENSG00000255241"
"ENSG00000163220"
"ENSG00000252556"
"ENSG00000212422"
"ENSG00000201077"
"ENSG00000252965"
"ENSG00000279808"
"ENSG00000201622"
"ENSG00000252512"
"ENSG00000199321"
"ENSG00000271543"
"ENSG00000212224"
"ENSG00000238832"
"ENSG00000200829"
"ENSG00000251159"
"ENSG00000253003"
"ENSG00000238374"
"ENSG00000202470"
"ENSG00000201987"
"ENSG00000222421"
"ENSG00000214285"
"ENSG00000274012"
"ENSG00000199286"
"ENSG00000265362"
"ENSG00000212104"
"ENSG00000280519"
"ENSG00000200344"
"ENSG00000226470"
"ENSG00000252991"
"ENSG00000281190"
"ENSG00000202433"
"ENSG00000255122"
"ENSG00000200506"
"ENSG00000238913"
"ENSG00000202227"
"ENSG00000274054"
"ENSG00000238426"
"ENSG00000233531"
"ENSG00000238173"
"ENSG00000279857"
"ENSG00000202382"
"ENSG00000238503"
"ENSG00000252503"
"ENSG00000223400"
"ENSG00000278332"
"ENSG00000207090"
"ENSG00000252770"
"ENSG00000258732"
"ENSG00000273964"
"ENSG00000252391"
"ENSG00000180150"
"ENSG00000214759"
"ENSG00000273882"
"ENSG00000238813"
"ENSG00000222532"
"ENSG00000223625"
"ENSG00000252469"
"ENSG00000252975"
"ENSG00000225616"
"ENSG00000224739"
"ENSG00000205361"
"ENSG00000252210"
"ENSG00000199986"
"ENSG00000202476"
"ENSG00000281267"
"ENSG00000206856"
"ENSG00000235857"
"ENSG00000211499"
"ENSG00000217135"
"ENSG00000227535"
"ENSG00000201786"
"ENSG00000200839"
"ENSG00000207193"
"ENSG00000200521"
"ENSG00000253098"
"ENSG00000277993"
"ENSG00000253398"
"ENSG00000201524"
"ENSG00000206743"
"ENSG00000251905"
"ENSG00000276245"
"ENSG00000200225"
"ENSG00000201292"
"ENSG00000236764"
"ENSG00000083622"
"ENSG00000253081"
"ENSG00000281635"
"ENSG00000206957"
"ENSG00000200220"
"ENSG00000221055"
"ENSG00000199362"
"ENSG00000221081"
"ENSG00000201217"
"ENSG00000200334"
"ENSG00000207505"
"ENSG00000205433"
"ENSG00000202485"
"ENSG00000232622"
"ENSG00000273677"
"ENSG00000206659"
"ENSG00000199875"
"ENSG00000230694"
"ENSG00000252104"
"ENSG00000252237"
"ENSG00000249433"
"ENSG00000207499"
"ENSG00000239003"
"ENSG00000229654"
"ENSG00000256259"
"ENSG00000271732"
"ENSG00000221498"
"ENSG00000276824"
"ENSG00000221703"
"ENSG00000271702"
"ENSG00000222544"
"ENSG00000254540"
"ENSG00000206998"
"ENSG00000226022"
"ENSG00000201566"
"ENSG00000217004"
"ENSG00000244432"
"ENSG00000207192"
"ENSG00000239679"
"ENSG00000256285"
"ENSG00000238386"
"ENSG00000202423"
"ENSG00000206729"
"ENSG00000225158"
"ENSG00000229201"
"ENSG00000200855"
"ENSG00000212568"
"ENSG00000279669"
"ENSG00000240869"
"ENSG00000200217"
"ENSG00000239102"
"ENSG00000237585"
"ENSG00000253035"
"ENSG00000252021"
"ENSG00000236310"
"ENSG00000207157"
"ENSG00000238704"
"ENSG00000281539"
"ENSG00000201955"
"ENSG00000201412"
"ENSG00000220326"
"ENSG00000256557"
"ENSG00000200997"
"ENSG00000206751"
"ENSG00000200120"
"ENSG00000254601"
"ENSG00000236115"
"ENSG00000238176"
"ENSG00000212620"
"ENSG00000197692"
"ENSG00000270619"
"ENSG00000254874"
"ENSG00000276933"
"ENSG00000237959"
"ENSG00000230125"
"ENSG00000200572"
"ENSG00000211991"
"ENSG00000211950"
"ENSG00000280644"
"ENSG00000238911"
"ENSG00000199568"
"ENSG00000212051"
"ENSG00000258214"
"ENSG00000239281"
"ENSG00000270793"
"ENSG00000270378"
"ENSG00000207198"
"ENSG00000200295"
"ENSG00000207242"
"ENSG00000222320"
"ENSG00000223430"
"ENSG00000200972"
"ENSG00000278483"
"ENSG00000248335"
"ENSG00000201744"
"ENSG00000233574"
"ENSG00000201041"
"ENSG00000238390"
"ENSG00000212259"
"ENSG00000202296"
"ENSG00000258853"
"ENSG00000249678"
"ENSG00000252549"
"ENSG00000223188"
"ENSG00000207151"
"ENSG00000212538"
"ENSG00000205549"
"ENSG00000234588"
"ENSG00000223258"
"ENSG00000200626"
"ENSG00000228048"
"ENSG00000199924"
"ENSG00000252534"
"ENSG00000258205"
"ENSG00000264076"
"ENSG00000251448"
"ENSG00000223191"
"ENSG00000253042"
"ENSG00000201433"
"ENSG00000252545"
"ENSG00000221118"
"ENSG00000206800"
"ENSG00000252532"
"ENSG00000237003"
"ENSG00000242198"
"ENSG00000251798"
"ENSG00000210049"
"ENSG00000202141"
"ENSG00000276165"
"ENSG00000233847"
"ENSG00000275243"
"ENSG00000206625"
"ENSG00000259701"
"ENSG00000252386"
"ENSG00000258662"
"ENSG00000261278"
"ENSG00000199282"
"ENSG00000206848"
"ENSG00000266206"
"ENSG00000252992"
"ENSG00000249503"
"ENSG00000222262"
"ENSG00000201341"
"ENSG00000280684"
"ENSG00000279554"
"ENSG00000207225"
"ENSG00000233545"
"ENSG00000267084"
"ENSG00000252026"
"ENSG00000254358"
"ENSG00000221345"
"ENSG00000250081"
"ENSG00000278294"
"ENSG00000200281"
"ENSG00000201311"
"ENSG00000235112"
"ENSG00000258594"
"ENSG00000234689"
"ENSG00000200922"
"ENSG00000264054"
"ENSG00000223298"
"ENSG00000207134"
"ENSG00000201742"
"ENSG00000228530"
"ENSG00000280743"
"ENSG00000199290"
"ENSG00000225832"
"ENSG00000202411"
"ENSG00000281866"
"ENSG00000251861"
"ENSG00000274198"
"ENSG00000202514"
"ENSG00000268296"
"ENSG00000234248"
"ENSG00000228879"
"ENSG00000275154"
"ENSG00000200170"
"ENSG00000201288"
"ENSG00000202422"
"ENSG00000225182"
"ENSG00000254755"
"ENSG00000266358"
"ENSG00000200152"
"ENSG00000221186"
"ENSG00000261154"
"ENSG00000261725"
"ENSG00000241722"
"ENSG00000274118"
"ENSG00000202310"
"ENSG00000212348"
"ENSG00000251391"
"ENSG00000202445"
"ENSG00000267513"
"ENSG00000250515"
"ENSG00000241529"
"ENSG00000202050"
"ENSG00000237832"
"ENSG00000186678"
"ENSG00000221696"
"ENSG00000237756"
"ENSG00000267768"
"ENSG00000212545"
"ENSG00000261722"
"ENSG00000202019"
"ENSG00000207590"
"ENSG00000229900"
"ENSG00000197903"
"ENSG00000206674"
"ENSG00000259022"
"ENSG00000239221"
"ENSG00000200446"
"ENSG00000265554"
"ENSG00000200637"
"ENSG00000263458"
"ENSG00000280480"
"ENSG00000227883"
"ENSG00000237498"
"ENSG00000212332"
"ENSG00000283084"
"ENSG00000244237"
"ENSG00000269952"
"ENSG00000224196"
"ENSG00000249924"
"ENSG00000163737"
"ENSG00000258994"
"ENSG00000235141"
"ENSG00000281527"
"ENSG00000241765"
"ENSG00000199394"
"ENSG00000271251"
"ENSG00000201920"
"ENSG00000229487"
"ENSG00000235637"
"ENSG00000203462"
"ENSG00000241324"
"ENSG00000228349"
"ENSG00000256452"
"ENSG00000276746"
"ENSG00000201176"
"ENSG00000282478"
"ENSG00000251886"
"ENSG00000199865"
"ENSG00000252994"
"ENSG00000252943"
"ENSG00000252612"
"ENSG00000263995"
"ENSG00000201351"
"ENSG00000238558"
"ENSG00000202440"
"ENSG00000275027"
"ENSG00000232849"
"ENSG00000206744"
"ENSG00000239504"
"ENSG00000199444"
"ENSG00000257256"
"ENSG00000259560"
"ENSG00000223951"
"ENSG00000207115"
"ENSG00000277061"
"ENSG00000206752"
"ENSG00000252882"
"ENSG00000207214"
"ENSG00000202200"
"ENSG00000251763"
"ENSG00000200832"
"ENSG00000207029"
"ENSG00000240584"
"ENSG00000252752"
"ENSG00000206779"
"ENSG00000222364"
"ENSG00000230991"
"ENSG00000221487"
"ENSG00000223070"
"ENSG00000233727"
"ENSG00000207186"
"ENSG00000200795"
"ENSG00000279683"
"ENSG00000255845"
"ENSG00000206805"
"ENSG00000260955"
"ENSG00000207252"
"ENSG00000237249"
"ENSG00000281271"
"ENSG00000227932"
"ENSG00000281120"
"ENSG00000222467"
"ENSG00000272537"
"ENSG00000269938"
"ENSG00000271429"
"ENSG00000271252"
"ENSG00000227055"
"ENSG00000270518"
"ENSG00000275194"
"ENSG00000212388"
"ENSG00000221631"
"ENSG00000265123"
"ENSG00000200888"
"ENSG00000258416"
"ENSG00000207766"
"ENSG00000227170"
"ENSG00000238446"
"ENSG00000260981"
"ENSG00000235435"
"ENSG00000201687"
"ENSG00000223029"
"ENSG00000249748"
"ENSG00000279461"
"ENSG00000221296"
"ENSG00000201363"
"ENSG00000224933"
"ENSG00000277503"
"ENSG00000235817"
"ENSG00000278874"
"ENSG00000251839"
"ENSG00000249613"
"ENSG00000212241"
"ENSG00000273118"
"ENSG00000229979"
"ENSG00000206790"
"ENSG00000206918"
"ENSG00000223787"
"ENSG00000276292"
"ENSG00000258694"
"ENSG00000252057"
"ENSG00000248942"
"ENSG00000206631"
"ENSG00000212469"
"ENSG00000221299"
"ENSG00000251550"
"ENSG00000263593"
"ENSG00000201900"
"ENSG00000201796"
"ENSG00000254310"
"ENSG00000222374"
"ENSG00000264972"
"ENSG00000222072"
"ENSG00000200670"
"ENSG00000201255"
"ENSG00000238812"
"ENSG00000222677"
"ENSG00000260104"
"ENSG00000259350"
"ENSG00000215993"
"ENSG00000248109"
"ENSG00000252062"
"ENSG00000222960"
"ENSG00000200752"
"ENSG00000267363"
"ENSG00000199424"
"ENSG00000199933"
"ENSG00000254050"
"ENSG00000253524"
"ENSG00000230403"
"ENSG00000200528"
"ENSG00000232015"
"ENSG00000264869"
"ENSG00000199827"
"ENSG00000221670"
"ENSG00000233339"
"ENSG00000258500"
"ENSG00000212296"
"ENSG00000230758"
"ENSG00000239317"
"ENSG00000225386"
"ENSG00000239438"
"ENSG00000269867"
"ENSG00000272592"
"ENSG00000231207"
"ENSG00000199492"
"ENSG00000281713"
"ENSG00000222031"
"ENSG00000260393"
"ENSG00000279698"
"ENSG00000203864"
"ENSG00000278342"
"ENSG00000224028"
"ENSG00000235743"
"ENSG00000212541"
"ENSG00000236894"
"ENSG00000253610"
"ENSG00000241203"
"ENSG00000231420"
"ENSG00000250488"
"ENSG00000268681"
"ENSG00000201023"
"ENSG00000206627"
"ENSG00000264245"
"ENSG00000250084"
"ENSG00000199035"
"ENSG00000202332"
"ENSG00000204640"
"ENSG00000267517"
"ENSG00000248236"
"ENSG00000201372"
"ENSG00000280744"
"ENSG00000254163"
"ENSG00000222267"
"ENSG00000205174"
"ENSG00000252852"
"ENSG00000233258"
"ENSG00000229483"
"ENSG00000206732"
"ENSG00000253346"
"ENSG00000220370"
"ENSG00000212413"
"ENSG00000199963"
"ENSG00000280576"
"ENSG00000258636"
"ENSG00000252333"
"ENSG00000251831"
"ENSG00000252934"
"ENSG00000200485"
"ENSG00000200799"
"ENSG00000249079"
"ENSG00000200534"
"ENSG00000226376"
"ENSG00000228112"
"ENSG00000250775"
"ENSG00000237974"
"ENSG00000207365"
"ENSG00000199796"
"ENSG00000221633"
"ENSG00000233470"
"ENSG00000254511"
"ENSG00000240416"
"ENSG00000259636"
"ENSG00000252636"
"ENSG00000275094"
"ENSG00000280921"
"ENSG00000275693"
"ENSG00000253280"
"ENSG00000222581"
"ENSG00000260137"
"ENSG00000200427"
"ENSG00000259608"
"ENSG00000270287"
"ENSG00000258312"
"ENSG00000237140"
"ENSG00000270904"
"ENSG00000211749"
"ENSG00000202402"
"ENSG00000231112"
"ENSG00000238941"
"ENSG00000214643"
"ENSG00000207194"
"ENSG00000249870"
"ENSG00000267938"
"ENSG00000203416"
"ENSG00000230649"
"ENSG00000202407"
"ENSG00000250032"
"ENSG00000270289"
"ENSG00000259590"
"ENSG00000238470"
"ENSG00000269014"
"ENSG00000236130"
"ENSG00000275725"
"ENSG00000201016"
"ENSG00000241462"
"ENSG00000254530"
"ENSG00000278678"
"ENSG00000230292"
"ENSG00000250791"
"ENSG00000177684"
"ENSG00000270457"
"ENSG00000200130"
"ENSG00000206896"
"ENSG00000252460"
"ENSG00000235083"
"ENSG00000240992"
"ENSG00000242370"
"ENSG00000224250"
"ENSG00000235685"
"ENSG00000210194"
"ENSG00000207261"
"ENSG00000265699"
"ENSG00000202119"
"ENSG00000237643"
"ENSG00000225479"
"ENSG00000242810"
"ENSG00000199567"
"ENSG00000254787"
"ENSG00000238912"
"ENSG00000279444"
"ENSG00000234273"
"ENSG00000264131"
"ENSG00000251213"
"ENSG00000267406"
"ENSG00000218173"
"ENSG00000249745"
"ENSG00000223306"
"ENSG00000207546"
"ENSG00000201529"
"ENSG00000257237"
"ENSG00000213525"
"ENSG00000280221"
"ENSG00000263988"
"ENSG00000266450"
"ENSG00000252919"
"ENSG00000202523"
"ENSG00000255401"
"ENSG00000254120"
"ENSG00000199385"
"ENSG00000207178"
"ENSG00000200318"
"ENSG00000271496"
"ENSG00000224031"
"ENSG00000201624"
"ENSG00000227940"
"ENSG00000225689"
"ENSG00000253644"
"ENSG00000249944"
"ENSG00000223284"
"ENSG00000281802"
"ENSG00000207123"
"ENSG00000257456"
"ENSG00000207264"
"ENSG00000231706"
"ENSG00000252937"
"ENSG00000207750"
"ENSG00000238482"
"ENSG00000281366"
"ENSG00000220831"
"ENSG00000248355"
"ENSG00000253206"
"ENSG00000248577"
"ENSG00000252676"
"ENSG00000199409"
"ENSG00000253770"
"ENSG00000222529"
"ENSG00000248531"
"ENSG00000250862"
"ENSG00000270333"
"ENSG00000250411"
"ENSG00000235009"
"ENSG00000235829"
"ENSG00000265541"
"ENSG00000235869"
"ENSG00000256137"
"ENSG00000212189"
"ENSG00000264314"
"ENSG00000207172"
"ENSG00000201998"
"ENSG00000251738"
"ENSG00000223064"
"ENSG00000212457"
"ENSG00000202245"
"ENSG00000271916"
"ENSG00000221676"
"ENSG00000233607"
"ENSG00000258615"
"ENSG00000248757"
"ENSG00000257905"
"ENSG00000229664"
"ENSG00000236132"
"ENSG00000224400"
"ENSG00000207153"
"ENSG00000274990"
"ENSG00000185319"
"ENSG00000265995"
"ENSG00000229109"
"ENSG00000202276"
"ENSG00000240940"
"ENSG00000238766"
"ENSG00000250126"
"ENSG00000224667"
"ENSG00000270200"
"ENSG00000259296"
"ENSG00000206777"
"ENSG00000266052"
"ENSG00000251770"
"ENSG00000248545"
"ENSG00000202079"
"ENSG00000252116"
"ENSG00000229225"
"ENSG00000201426"
"ENSG00000235349"
"ENSG00000221338"
"ENSG00000252772"
"ENSG00000251975"
"ENSG00000281064"
"ENSG00000252174"
"ENSG00000252363"
"ENSG00000231293"
"ENSG00000239602"
"ENSG00000273748"
"ENSG00000262098"
"ENSG00000271094"
"ENSG00000278771"
"ENSG00000234863"
"ENSG00000226016"
"ENSG00000227121"
"ENSG00000230942"
"ENSG00000202039"
"ENSG00000252390"
"ENSG00000201243"
"ENSG00000273736"
"ENSG00000230404"
"ENSG00000202224"
"ENSG00000202112"
"ENSG00000228739"
"ENSG00000265374"
"ENSG00000261131"
"ENSG00000211491"
"ENSG00000251728"
"ENSG00000230668"
"ENSG00000236556"
"ENSG00000202159"
"ENSG00000267726"
"ENSG00000255740"
"ENSG00000207218"
"ENSG00000234938"
"ENSG00000260443"
"ENSG00000233717"
"ENSG00000272254"
"ENSG00000276862"
"ENSG00000248984"
"ENSG00000250721"
"ENSG00000273754"
"ENSG00000183586"
"ENSG00000237446"
"ENSG00000230142"
"ENSG00000221644"
"ENSG00000271227"
"ENSG00000279916"
"ENSG00000227352"
"ENSG00000275233"
"ENSG00000248378"
"ENSG00000228485"
"ENSG00000230109"
"ENSG00000242880"
"ENSG00000234519"
"ENSG00000270095"
"ENSG00000226043"
"ENSG00000201544"
"ENSG00000251706"
"ENSG00000233114"
"ENSG00000222923"
"ENSG00000207298"
"ENSG00000206885"
"ENSG00000231261"
"ENSG00000239365"
"ENSG00000252347"
"ENSG00000224375"
"ENSG00000272507"
"ENSG00000240354"
"ENSG00000262529"
"ENSG00000252450"
"ENSG00000201324"
"ENSG00000228067"
"ENSG00000223052"
"ENSG00000242197"
"ENSG00000237572"
"ENSG00000229143"
"ENSG00000228614"
"ENSG00000278017"
"ENSG00000280376"
"ENSG00000281717"
"ENSG00000199348"
"ENSG00000212345"
"ENSG00000206866"
"ENSG00000280024"
"ENSG00000266479"
"ENSG00000280715"
"ENSG00000263688"
"ENSG00000200314"
"ENSG00000188536"
"ENSG00000239661"
"ENSG00000251935"
"ENSG00000240621"
"ENSG00000223815"
"ENSG00000259177"
"ENSG00000222213"
"ENSG00000229287"
"ENSG00000211818"
"ENSG00000260479"
"ENSG00000207278"
"ENSG00000253362"
"ENSG00000207282"
"ENSG00000199603"
"ENSG00000238644"
"ENSG00000226255"
"ENSG00000281192"
"ENSG00000253516"
"ENSG00000264084"
"ENSG00000233307"
"ENSG00000252178"
"ENSG00000281414"
"ENSG00000236664"
"ENSG00000212374"
"ENSG00000252294"
"ENSG00000254537"
"ENSG00000270500"
"ENSG00000249417"
"ENSG00000215545"
"ENSG00000228092"
"ENSG00000224064"
"ENSG00000201555"
"ENSG00000252373"
"ENSG00000225836"
"ENSG00000213536"
"ENSG00000207104"
"ENSG00000271817"
"ENSG00000242029"
"ENSG00000206172"
"ENSG00000244565"
"ENSG00000271904"
"ENSG00000237702"
"ENSG00000254020"
"ENSG00000169877"
"ENSG00000271671"
"ENSG00000222007"
"ENSG00000201550"
"ENSG00000239081"
"ENSG00000207000"
"ENSG00000236538"
"ENSG00000212306"
"ENSG00000275419"
"ENSG00000223432"
"ENSG00000253707"
"ENSG00000229345"
"ENSG00000248686"
"ENSG00000212597"
"ENSG00000225209"
"ENSG00000237880"
"ENSG00000196900"
"ENSG00000251851"
"ENSG00000251506"
"ENSG00000224359"
"ENSG00000244310"
"ENSG00000248294"
"ENSG00000252702"
"ENSG00000238190"
"ENSG00000237952"
"ENSG00000237445"
"ENSG00000200408"
"ENSG00000234105"
"ENSG00000201421"
"ENSG00000254049"
"ENSG00000176075"
"ENSG00000211804"
"ENSG00000223870"
"ENSG00000222844"
"ENSG00000275046"
"ENSG00000258958"
"ENSG00000252120"
"ENSG00000200495"
"ENSG00000267240"
"ENSG00000249309"
"ENSG00000275417"
"ENSG00000265984"
"ENSG00000258386"
"ENSG00000221325"
"ENSG00000244267"
"ENSG00000251994"
"ENSG00000279002"
"ENSG00000234306"
"ENSG00000252726"
"ENSG00000211801"
"ENSG00000239462"
"ENSG00000225974"
"ENSG00000249373"
"ENSG00000256427"
"ENSG00000201085"
"ENSG00000223800"
"ENSG00000239185"
"ENSG00000248417"
"ENSG00000235186"
"ENSG00000269836"
"ENSG00000225424"
"ENSG00000228398"
"ENSG00000249318"
"ENSG00000207321"
"ENSG00000221470"
"ENSG00000270682"
"ENSG00000197061"
"ENSG00000224590"
"ENSG00000259183"
"ENSG00000253056"
"ENSG00000250704"
"ENSG00000199133"
"ENSG00000235819"
"ENSG00000230256"
"ENSG00000222783"
"ENSG00000222432"
"ENSG00000275839"
"ENSG00000229616"
"ENSG00000261238"
"ENSG00000252779"
"ENSG00000231353"
"ENSG00000254434"
"ENSG00000240785"
"ENSG00000265567"
"ENSG00000268078"
"ENSG00000278102"
"ENSG00000224786"
"ENSG00000253198"
"ENSG00000271677"
"ENSG00000235133"
"ENSG00000249418"
"ENSG00000273797"
"ENSG00000200713"
"ENSG00000201741"
"ENSG00000254698"
"ENSG00000232252"
"ENSG00000204464"
"ENSG00000228041"
"ENSG00000255364"
"ENSG00000207391"
"ENSG00000200976"
"ENSG00000235431"
"ENSG00000270130"
"ENSG00000227726"
"ENSG00000268392"
"ENSG00000249114"
"ENSG00000230533"
"ENSG00000282949"
"ENSG00000223410"
"ENSG00000168653"
"ENSG00000278752"
"ENSG00000266324"
"ENSG00000260318"
"ENSG00000232975"
"ENSG00000224662"
"ENSG00000241097"
"ENSG00000257784"
"ENSG00000207094"
"ENSG00000265010"
"ENSG00000259722"
"ENSG00000267674"
"ENSG00000258879"
"ENSG00000227516"
"ENSG00000252069"
"ENSG00000232212"
"ENSG00000236180"
"ENSG00000242595"
"ENSG00000254754"
"ENSG00000258837"
"ENSG00000266180"
"ENSG00000256922"
"ENSG00000255649"
"ENSG00000260522"
"ENSG00000242080"
"ENSG00000216011"
"ENSG00000236944"
"ENSG00000265735"
"ENSG00000270371"
"ENSG00000252960"
"ENSG00000206867"
"ENSG00000276208"
"ENSG00000243287"
"ENSG00000238326"
"ENSG00000234862"
"ENSG00000237404"
"ENSG00000225417"
"ENSG00000276704"
"ENSG00000250905"
"ENSG00000254344"
"ENSG00000274525"
"ENSG00000238156"
"ENSG00000235168"
"ENSG00000267637"
"ENSG00000259610"
"ENSG00000207343"
"ENSG00000202517"
"ENSG00000235629"
"ENSG00000272436"
"ENSG00000271560"
"ENSG00000252454"
"ENSG00000248467"
"ENSG00000226487"
"ENSG00000230276"
"ENSG00000231620"
"ENSG00000201330"
"ENSG00000206669"
"ENSG00000253639"
"ENSG00000202259"
"ENSG00000253399"
"ENSG00000281676"
"ENSG00000267579"
"ENSG00000263570"
"ENSG00000253444"
"ENSG00000281647"
"ENSG00000240131"
"ENSG00000259369"
"ENSG00000207229"
"ENSG00000254209"
"ENSG00000275348"
"ENSG00000256311"
"ENSG00000230639"
"ENSG00000264634"
"ENSG00000252707"
"ENSG00000200070"
"ENSG00000269635"
"ENSG00000279671"
"ENSG00000240426"
"ENSG00000237760"
"ENSG00000233099"
"ENSG00000249150"
"ENSG00000225222"
"ENSG00000253926"
"ENSG00000241754"
"ENSG00000201476"
"ENSG00000212418"
"ENSG00000227902"
"ENSG00000232917"
"ENSG00000253041"
"ENSG00000206695"
"ENSG00000222302"
"ENSG00000274001"
"ENSG00000200257"
"ENSG00000237470"
"ENSG00000277695"
"ENSG00000149651"
"ENSG00000266905"
"ENSG00000280862"
"ENSG00000233489"
"ENSG00000229115"
"ENSG00000270513"
"ENSG00000248995"
"ENSG00000223834"
"ENSG00000240497"
"ENSG00000207411"
"ENSG00000251107"
"ENSG00000275753"
"ENSG00000232790"
"ENSG00000223562"
"ENSG00000225385"
"ENSG00000225623"
"ENSG00000251620"
"ENSG00000225002"
"ENSG00000266521"
"ENSG00000254000"
"ENSG00000256912"
"ENSG00000279702"
"ENSG00000230323"
"ENSG00000252001"
"ENSG00000279869"
"ENSG00000222592"
"ENSG00000278819"
"ENSG00000242087"
"ENSG00000251482"
"ENSG00000163191"
"ENSG00000207319"
"ENSG00000260576"
"ENSG00000223360"
"ENSG00000251454"
"ENSG00000232263"
"ENSG00000224404"
"ENSG00000254972"
"ENSG00000239731"
"ENSG00000242151"
"ENSG00000238562"
"ENSG00000248939"
"ENSG00000227851"
"ENSG00000233407"
"ENSG00000273534"
"ENSG00000226655"
"ENSG00000250042"
"ENSG00000259935"
"ENSG00000238924"
"ENSG00000271222"
"ENSG00000265316"
"ENSG00000225884"
"ENSG00000253260"
"ENSG00000227708"
"ENSG00000232701"
"ENSG00000237903"
"ENSG00000250620"
"ENSG00000243280"
"ENSG00000253231"
"ENSG00000231912"
"ENSG00000230015"
"ENSG00000233751"
"ENSG00000249577"
"ENSG00000202479"
"ENSG00000253427"
"ENSG00000224648"
"ENSG00000229671"
"ENSG00000199246"
"ENSG00000207378"
"ENSG00000231985"
"ENSG00000240922"
"ENSG00000248478"
"ENSG00000257587"
"ENSG00000223513"
"ENSG00000230828"
"ENSG00000201314"
"ENSG00000274335"
"ENSG00000222881"
"ENSG00000222594"
"ENSG00000252607"
"ENSG00000250015"
"ENSG00000224612"
"ENSG00000273965"
"ENSG00000242190"
"ENSG00000212409"
"ENSG00000274900"
"ENSG00000201050"
"ENSG00000200683"
"ENSG00000229367"
